date,province,ccaa,new_cases,activos,hospitalized,intensive_care,deceased,cases_accumulated,recovered,source,comments
2020-03-22,Huelva,Andalucía,,37.0,,,0.0,47.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 19h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-22,Jaén,Andalucía,,136.0,,,3.0,171.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 19h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-22,Málaga,Andalucía,,464.0,,,21.0,505.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 19h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-22,Sevilla,Andalucía,,243.0,,,4.0,295.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 19h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-23,Almería,Andalucía,,72.0,,,2.0,74.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-23,Cádiz,Andalucía,,175.0,,,3.0,178.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-23,Córdoba,Andalucía,,187.0,,,4.0,191.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-23,Huesca,Aragón,,37.0,,,0.0,37.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,Hay 11 casos más en la comunidad que no son residentes en Aragón y el Gobierno autonómico no ha informado del lugar de uno de los fallecimientos.
2020-03-23,Teruel,Aragón,,45.0,,,2.0,47.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,Hay 11 casos más en la comunidad que no son residentes en Aragón y el Gobierno autonómico no ha informado del lugar de uno de los fallecimientos.
2020-03-23,Zaragoza,Aragón,,315.0,,,14.0,329.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,Hay 11 casos más en la comunidad que no son residentes en Aragón y el Gobierno autonómico no ha informado del lugar de uno de los fallecimientos.
2020-03-23,Granada,Andalucía,,357.0,,,17.0,374.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-23,Asturias,"Asturias, Principado de",,610.0,,,22.0,662.0,30.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,"Balears, Illes","Balears, Illes",,197.0,,,9.0,246.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹El Govern balear no facilita el lugar de las altas.
2020-03-23,Cantabria,Cantabria,,330.0,,,6.0,347.0,11.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Albacete,Castilla - La Mancha,,390.0,,,32.0,430.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-23,Ciudad Real,Castilla - La Mancha,,457.0,,,40.0,505.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-23,Cuenca,Castilla - La Mancha,,104.0,,,8.0,120.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-23,Guadalajara,Castilla - La Mancha,,257.0,,,4.0,263.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-23,Toledo,Castilla - La Mancha,,451.0,,,28.0,501.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-23,Ávila,Castilla y León,,132.0,,,10.0,159.0,17.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Burgos,Castilla y León,,289.0,,,18.0,336.0,29.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,León,Castilla y León,,254.0,,,20.0,290.0,16.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Palencia,Castilla y León,,62.0,,,0.0,64.0,2.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Salamanca,Castilla y León,,358.0,,,24.0,404.0,22.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Segovia,Castilla y León,,186.0,,,23.0,233.0,24.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Soria,Castilla y León,,121.0,,,11.0,140.0,8.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Valladolid,Castilla y León,,318.0,,,14.0,349.0,17.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Zamora,Castilla y León,,81.0,,,4.0,90.0,5.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Girona,Cataluña,183.0,,,,28.0,543.0,,https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-03-23,Lleida,Cataluña,,,,,8.0,201.0,,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-03-23,Ceuta,Ceuta,,6.0,,,0.0,6.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Alicante/Alacant,Comunitat Valenciana,,541.0,,,50.0,603.0,12.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,Hay 3 casos más que no son residencia en la Comunitat Valenciana.
2020-03-23,Castellón/Castelló,Comunitat Valenciana,,203.0,,,7.0,211.0,1.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,Hay 3 casos más que no son residencia en la Comunitat Valenciana.
2020-03-23,Valencia/València,Comunitat Valenciana,,1024.0,,,37.0,1084.0,23.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,Hay 3 casos más que no son residencia en la Comunitat Valenciana.
2020-03-23,Badajoz,Extremadura,28.0,161.0,34,3.0,1.0,168.0,4.0,http://www.juntaex.es/comunicacion/noticia?idPub=29964#.XoGqmXJS-M8,
2020-03-23,Cáceres,Extremadura,66.0,306.0,97,10.0,17.0,325.0,2.0,http://www.juntaex.es/comunicacion/noticia?idPub=29964#.XoGqmXJS-M8,
2020-03-23,"Coruña, A",Galicia,,512.0,,,12.0,524.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Xunta no especifica el lugar de las altas.
2020-03-23,Lugo,Galicia,,60.0,,,2.0,62.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Xunta no especifica el lugar de las altas.
2020-03-23,Ourense,Galicia,,140.0,,,2.0,142.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Xunta no especifica el lugar de las altas.
2020-03-23,Pontevedra,Galicia,,442.0,,,3.0,445.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Xunta no especifica el lugar de las altas.
2020-03-23,Madrid,"Madrid, Comunidad de",,7249.0,,,1263.0,10575.0,2063.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Melilla,Melilla,,28.0,,,0.0,28.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Murcia,"Murcia, Región de",,381.0,,,3.0,385.0,1.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Navarra,"Navarra, Comunidad Foral de",,855.0,,,24.0,886.0,7.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,Araba/Álava,País Vasco,,939.0,,,70.0,1009.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹El Gobierno Vasco no especifica el lugar de las altas.
2020-03-23,Bizkaia,País Vasco,,997.0,,,35.0,1032.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹El Gobierno Vasco no especifica el lugar de las altas.
2020-03-23,Gipuzkoa,País Vasco,,365.0,,,15.0,380.0,,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹El Gobierno Vasco no especifica el lugar de las altas.
2020-03-23,"Rioja, La","Rioja, La",,707.0,,,22.0,747.0,18.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,
2020-03-23,El Hierro,Canarias,1.0,,,,,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-557-casos-acumulados-de-coronavirus-covid-19/,
2020-03-23,Fuerteventura,Canarias,0.0,,,,,18.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-557-casos-acumulados-de-coronavirus-covid-19/,
2020-03-23,Gran Canaria,Canarias,23.0,,,,,158.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-557-casos-acumulados-de-coronavirus-covid-19/,
2020-03-23,La Gomera,Canarias,0.0,,,,,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-557-casos-acumulados-de-coronavirus-covid-19/,
2020-03-23,La Palma,Canarias,3.0,,,,,24.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-557-casos-acumulados-de-coronavirus-covid-19/,
2020-03-23,Lanzarote,Canarias,4.0,,,,,13.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-557-casos-acumulados-de-coronavirus-covid-19/,
2020-03-23,Tenerife,Canarias,45.0,,,,,338.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-557-casos-acumulados-de-coronavirus-covid-19/,
2020-03-23,Huelva,Andalucía,,57.0,,,1.0,58.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-23,Jaén,Andalucía,,210.0,,,5.0,215.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-23,Málaga,Andalucía,,499.0,,,21.0,520.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-23,Sevilla,Andalucía,,345.0,,,5.0,351.0,1.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 21h.,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-24,Almería,Andalucía,,86.0,,,5.0,91.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-24,Cádiz,Andalucía,,242.0,,,3.0,245.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-24,Córdoba,Andalucía,,228.0,,,6.0,234.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-24,Granada,Andalucía,,459.0,,,21.0,480.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-24,Asturias,"Asturias, Principado de",,719.0,,,25.0,779.0,35.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,"Balears, Illes","Balears, Illes",,443.0,,,16.0,478.0,19.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Cantabria,Cantabria,,404.0,,,9.0,425.0,12.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Albacete,Castilla - La Mancha,,458.0,,,53.0,,,https://public.flourish.studio/visualisation/1451263,
2020-03-24,Ciudad Real,Castilla - La Mancha,,638.0,,,59.0,,,https://public.flourish.studio/visualisation/1451263,
2020-03-24,Cuenca,Castilla - La Mancha,,127.0,,,18.0,,,notas de prensa,https://www.castillalamancha.es/actualidad/notasdeprensa
2020-03-24,Guadalajara,Castilla - La Mancha,,290.0,,,36.0,,,https://public.flourish.studio/visualisation/1451263,
2020-03-24,Toledo,Castilla - La Mancha,,533.0,,,50.0,,,https://public.flourish.studio/visualisation/1451263,
2020-03-24,Ávila,Castilla y León,,163.0,,,15.0,201.0,23.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Burgos,Castilla y León,,327.0,,,24.0,392.0,41.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,León,Castilla y León,,317.0,,,24.0,362.0,21.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Palencia,Castilla y León,,59.0,,,0.0,72.0,13.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Salamanca,Castilla y León,,403.0,,,38.0,483.0,42.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Segovia,Castilla y León,,212.0,,,27.0,271.0,32.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Soria,Castilla y León,,152.0,,,13.0,179.0,14.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Valladolid,Castilla y León,,369.0,,,17.0,410.0,24.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Zamora,Castilla y León,,82.0,,,7.0,100.0,11.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Girona,Cataluña,163.0,,,,32.0,706.0,,https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-03-24,Lleida,Cataluña,,,,,13.0,259.0,,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-03-24,Ceuta,Ceuta,,9.0,,,0.0,9.0,0.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Alicante/Alacant,Comunitat Valenciana,,555.0,,,61.0,628.0,12.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-24,Castellón/Castelló,Comunitat Valenciana,,220.0,,,8.0,229.0,1.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-24,Valencia/València,Comunitat Valenciana,,1248.0,,,46.0,1317.0,23.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-24,Badajoz,Extremadura,49.0,209.0,46,4.0,3.0,217.0,5.0,http://www.juntaex.es/comunicacion/noticia?idPub=29967#.XoGqSHJS-M8,
2020-03-24,Cáceres,Extremadura,94.0,392.0,114,14.0,24.0,419.0,3.0,http://www.juntaex.es/comunicacion/noticia?idPub=29967#.XoGqSHJS-M8,
2020-03-24,"Coruña, A",Galicia,,621.0,,,14.0,635.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Xunta no especifica el lugar de las altas.
2020-03-24,Lugo,Galicia,,94.0,,,3.0,97.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Xunta no especifica el lugar de las altas.
2020-03-24,Ourense,Galicia,,150.0,,,2.0,152.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Xunta no especifica el lugar de las altas.
2020-03-24,Pontevedra,Galicia,,491.0,,,3.0,494.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Xunta no especifica el lugar de las altas.
2020-03-24,Madrid,"Madrid, Comunidad de",,8526.0,,,1535.0,12352.0,2291.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Melilla,Melilla,,28.0,,,0.0,28.0,0.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Murcia,"Murcia, Región de",,467.0,,,6.0,477.0,4.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Navarra,"Navarra, Comunidad Foral de",,972.0,,,31.0,1014.0,11.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,Araba/Álava,País Vasco,121.0,1013.0,310,,81.0,1207.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/ y https://twitter.com/osakidetzaEJGV/status/1242790673679613952/photo/1,
2020-03-24,Bizkaia,País Vasco,312.0,1145.0,674,,54.0,1501.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/ y https://twitter.com/osakidetzaEJGV/status/1242790673679613952/photo/1,
2020-03-24,Gipuzkoa,País Vasco,110.0,437.0,166,,20.0,563.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/ y https://twitter.com/osakidetzaEJGV/status/1242790673679613952/photo/1,
2020-03-24,"Rioja, La","Rioja, La",,748.0,,,30.0,802.0,24.0,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,
2020-03-24,El Hierro,Canarias,0.0,,,,,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-657-casos-acumulados-de-coronavirus-covid-19/,
2020-03-24,Fuerteventura,Canarias,2.0,,,,,20.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-657-casos-acumulados-de-coronavirus-covid-19/,
2020-03-24,Gran Canaria,Canarias,13.0,,,,,171.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-657-casos-acumulados-de-coronavirus-covid-19/,
2020-03-24,La Gomera,Canarias,1.0,,,,,4.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-657-casos-acumulados-de-coronavirus-covid-19/,
2020-03-24,La Palma,Canarias,9.0,,,,,33.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-657-casos-acumulados-de-coronavirus-covid-19/,
2020-03-24,Lanzarote,Canarias,4.0,,,,,17.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-657-casos-acumulados-de-coronavirus-covid-19/,
2020-03-24,Tenerife,Canarias,71.0,,,,,409.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-657-casos-acumulados-de-coronavirus-covid-19/,
2020-03-24,Huelva,Andalucía,,69.0,,,1.0,70.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-24,Jaén,Andalucía,,247.0,,,12.0,259.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-24,Málaga,Andalucía,,639.0,,,26.0,665.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-24,Sevilla,Andalucía,,413.0,,,13.0,427.0,,Descargado 2020.03.25 00.35h https://public.flourish.studio/visualisation/1451263/,¹La Junta no especifica el lugar de las altas y algunas de ellas corresponden a seguimiento domiciliario.
2020-03-25,Almería,Andalucía,,105.0,,,5.0,115.0,5.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,
2020-03-25,Cádiz,Andalucía,,270.0,,,4.0,278.0,4.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,
2020-03-25,Córdoba,Andalucía,,285.0,,,6.0,291.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,
2020-03-25,Granada,Andalucía,,553.0,,,25.0,579.0,1.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,
2020-03-25,Huesca,Aragón,,89.0,56,5.0,4.0,95.0,2.0,Aragon Hoy de Gobierno de Aragon http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.257948,
2020-03-25,Teruel,Aragón,,83.0,45,8.0,5.0,90.0,2.0,Aragon Hoy de Gobierno de Aragon http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.257949,
2020-03-25,Zaragoza,Aragón,,666.0,358,62.0,31.0,722.0,25.0,Aragon Hoy de Gobierno de Aragon http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1379/id.257947,
2020-03-25,Asturias,"Asturias, Principado de",,719.0,,,25.0,779.0,35.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,
2020-03-25,"Balears, Illes","Balears, Illes",,443.0,,,19.0,478.0,19.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,
2020-03-25,Cantabria,Cantabria,,484.0,,,14.0,510.0,12.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,
2020-03-25,Albacete,Castilla - La Mancha,,567.0,,,60.0,752.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-25,Ciudad Real,Castilla - La Mancha,,885.0,,,67.0,885.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-25,Cuenca,Castilla - La Mancha,,172.0,,,22.0,172.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-25,Guadalajara,Castilla - La Mancha,,353.0,,,49.0,404.0,,notas de prensa,https://www.castillalamancha.es/actualidad/notasdeprensa
2020-03-25,Toledo,Castilla - La Mancha,,752.0,,,65.0,752.0,,https://public.flourish.studio/visualisation/1451263,
2020-03-25,Ávila,Castilla y León,,169.0,88,7.0,21.0,226.0,36.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,Burgos,Castilla y León,,402.0,193,48.0,28.0,485.0,55.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,León,Castilla y León,,376.0,268,28.0,31.0,438.0,31.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,Palencia,Castilla y León,,77.0,56,14.0,3.0,91.0,11.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,Salamanca,Castilla y León,,430.0,218,27.0,46.0,533.0,57.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,Segovia,Castilla y León,,219.0,90,14.0,34.0,300.0,47.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,Soria,Castilla y León,,230.0,61,14.0,14.0,263.0,19.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,Valladolid,Castilla y León,,444.0,290,40.0,21.0,501.0,36.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,Zamora,Castilla y León,,79.0,49,10.0,8.0,103.0,16.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-25,Girona,Cataluña,171.0,,,,37.0,877.0,,https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-03-25,Lleida,Cataluña,,,,,20.0,319.0,,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-03-25,Ceuta,Ceuta,,10.0,,,0.0,10.0,0.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,
2020-03-25,Alicante/Alacant,Comunitat Valenciana,229.0,774.0,348,61.0,71.0,857.0,12.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: http://www.san.gva.es/comunicados-coronavirus,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-25,Castellón/Castelló,Comunitat Valenciana,40.0,257.0,118,23.0,11.0,269.0,1.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: http://www.san.gva.es/comunicados-coronavirus,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-25,Valencia/València,Comunitat Valenciana,180.0,1413.0,605,114.0,61.0,1497.0,23.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h. Hospitalizaciones: http://www.san.gva.es/comunicados-coronavirus,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-25,Badajoz,Extremadura,40.0,248.0,64,9.0,4.0,257.0,5.0,http://www.juntaex.es/comunicacion/noticia?idPub=29970#.XoGrlnJS-M8,
2020-03-25,Cáceres,Extremadura,66.0,447.0,145,19.0,35.0,485.0,3.0,http://www.juntaex.es/comunicacion/noticia?idPub=29970#.XoGrlnJS-M8,
2020-03-25,"Coruña, A",Galicia,,715.0,,,19.0,734.0,25.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,¹La Xunta no especifica el lugar de las altas.
2020-03-25,Lugo,Galicia,,99.0,,,4.0,103.0,25.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,¹La Xunta no especifica el lugar de las altas.
2020-03-25,Ourense,Galicia,,186.0,,,3.0,189.0,25.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,¹La Xunta no especifica el lugar de las altas.
2020-03-25,Pontevedra,Galicia,,598.0,,,4.0,602.0,25.0,Flourish de RTVE: https://public.flourish.studio/visualisation/1451263 Actualización: 22:30h.,¹La Xunta no especifica el lugar de las altas.
